,ARX,FOXA2,GCG,INS,ISL1,JUN,MAFA,MAFB,MYC,NEUROD1,NEUROG3,NKX2-2,NKX6-1,PAX4,PAX6,PDX1
x1_S4c_b1.bcDLEK,0.12185864176290004,0.0,0.05792786339798684,0.024106042764711184,0.0,0.3375740925758306,0.31630488386007855,0.0,0.48104111182924797,0.03944369274222914,0.014153861138245351,0.042087569893604855,1.0,0.10078985220404003,0.04145875202210546,1.0
x1_S4c_b1.bcBYSG,0.9737423652815216,1.0,0.2646248380668476,0.7215634484314004,1.0,1.0,1.0,1.0,0.0,1.0,0.26728804174863124,1.0,0.37069804432984405,1.0,0.7455074796072967,1.0
x1_S4c_b1.bcDSJC,0.08251628733079223,0.4302465990647978,0.04218763591961043,0.023310546790364484,0.0,0.29762519453064473,0.15767935202356803,0.0015353631129694058,0.4570216545769379,0.0581229037871916,0.10315431959245351,0.062396699464933515,1.0,0.16496308996691825,0.02861102602273411,1.0
x1_S4c_b1.bcFLEG,0.0651189591986118,0.8770384994098994,0.03138230876897895,0.017997490874259777,0.0,0.27299018637569344,0.0452371930199123,0.0,0.5165805559491599,0.05128624980291222,0.3975746311240476,0.07254950466579718,1.0,0.19836535223127733,0.02255216263859138,1.0
x1_S4c_b1.bcDFAM,0.1257427064110974,1.0,0.0348874696571633,0.021648549821467248,0.0,0.2932884507800578,0.0062545467481133574,0.0,0.23215831155225639,0.0624497153278672,0.3735711289856606,0.06818029162446759,1.0,0.18169237602850424,0.0210626341015223,1.0
x1_S4c_b1.bcHZSJ,0.20989195929190488,1.0,0.05669970742704696,0.018027017748759096,0.0,0.059912148566141195,0.18916995417084495,0.053820435448064176,0.13849801416297555,0.09678885665192236,1.0,0.22386891425945785,1.0,0.9744735686966701,0.029690951586303537,1.0
x1_S4c_b1.bcCYYZ,0.0759286888376313,0.0,0.05802223853837902,0.019557045275693484,0.0,0.23980942044066442,0.2211103130905217,0.0,0.6351605857238951,0.059951687855509486,0.09297845192785024,0.0684185555333511,1.0,0.10860529220735028,0.03425430752149889,1.0
x1_S4c_b1.bcBWBX,0.05943899664691193,0.7798609795529438,0.04083441556884276,0.01218000966235361,0.0,0.2706833134607906,1.0,0.0,0.26065508168709545,0.0505522454810836,0.05175460580933186,0.051753858280699984,1.0,0.3291364794937156,0.016406430271211858,1.0
x1_S4c_b1.bcDCOK,0.09000472097648997,0.6686028746487882,0.032162175244387345,0.028968456881413245,0.0,0.31308883095788165,0.0,0.0,0.5347769282878367,0.06698159741293172,0.25314168124351005,0.05751369399529189,1.0,0.11756545704975455,0.02406631887510053,1.0
x1_S4c_b1.bcGKBW,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2481443549436461,1.0,0.156855962936496,1.0,1.0,0.0
x1_S4c_b1.bcHGDE,1.0,1.0,1.0,0.9619294304877489,1.0,1.0,1.0,1.0,0.5756739917575838,1.0,0.2758221893139044,1.0,0.12600663957123834,1.0,1.0,0.0
x1_S4c_b1.bcHYYN,0.7943395088533148,1.0,0.14857441520604892,0.061155809647112695,0.34787983750897805,0.0,1.0,0.3615626706998038,0.0,1.0,1.0,1.0,0.5638879887325867,1.0,0.03779244946111558,1.0
x1_S4c_b1.bcFVGW,0.05830832516326262,0.0,0.10054766111278982,0.03538477478298051,0.0,0.21680753666959995,0.0,0.0,0.4027594442774633,0.04612285663148497,0.07554536653717644,0.03681139218905309,1.0,0.05312523907193332,0.02313350046800989,1.0
x1_S4c_b1.bcBJTB,1.0,0.0,1.0,0.9524532613234024,1.0,0.9839207355344564,0.8131909626639802,0.9747897422082646,0.12360059492410276,1.0,0.49388454933658416,0.9745437907189377,1.0,1.0,1.0,1.0
x1_S4c_b1.bcHBET,1.0,0.749088776012939,0.4818512886577485,0.48791955334864007,0.6554705666753488,0.9890619510143452,0.16116772555232764,0.8885579580805611,0.03124606765715158,1.0,1.0,1.0,0.7247040391330649,1.0,1.0,1.0
x1_S4c_b1.bcHIVQ,0.05814635105183438,1.0,0.04487087742669168,0.017983554842733562,0.0,0.2823770485698851,0.0,0.0,0.37045982250694465,0.05215149186270393,0.2853571394449288,0.06764640756054893,1.0,0.2298279473517689,0.01996312747447377,1.0
x1_S4c_b1.bcAHDD,0.0560588734654313,0.0,0.03223414974536602,0.013522512422224742,0.0,0.23546512220849916,0.03745026582884445,0.0,0.41154183665204125,0.0406177591218435,0.05291195020087396,0.038655818825712944,1.0,0.07397012037483046,0.022223180719774475,1.0
x1_S4c_b1.bcEFOH,0.24345592143952807,0.6725693867163292,0.2781208340965355,0.134991540280309,0.06827041892387704,0.2983526477959292,0.020496864792617867,0.13205527118403532,0.42009464763388776,0.2526388122937745,0.3027585435972769,0.23782499575574803,1.0,0.5576323060069127,0.18084243378173825,1.0
x1_S4c_b1.bcFWYU,0.08572856851660883,1.0,0.036541543452304225,0.01563828878953444,0.0,0.24143702584194546,0.0,0.00023066270534298036,0.43188849613649155,0.06029164303111078,0.4984797435441873,0.09566519329533847,1.0,0.2985940718948994,0.02539551916565856,1.0
x1_S4c_b1.bcEXHP,1.0,1.0,0.15701247908461957,0.06772873401116605,0.9000057336956881,0.0,1.0,0.6298543153078879,0.0,1.0,1.0,1.0,0.603904840726989,1.0,0.2521356380009313,1.0
x1_S4c_b1.bcAYMM,0.09656493960648782,0.0,0.04692788202835991,0.01835868523214189,0.0,0.28498624011980983,0.0570881283416817,0.0,0.01936816044960412,0.050420617836480434,0.5235074367552067,0.02509507845737174,1.0,0.09585047437496552,0.022330951343136476,1.0
x1_S4c_b1.bcDMYT,1.0,1.0,0.22974356110720315,0.1678142954159489,0.14089312072658305,0.6577651885902138,0.7430752351925737,0.35616476991113294,0.0,1.0,1.0,1.0,0.3165799110621869,1.0,0.5124082220905973,0.672784038698878
x1_S4c_b1.bcFLOV,1.0,1.0,0.18214364146057477,0.17362719455893355,0.23705363660327733,0.7952815926522702,0.42826266192624,0.39201244202630714,0.0,1.0,1.0,1.0,0.16829268766975514,1.0,0.5709902653081543,0.12665384995216541
x1_S4c_b1.bcGHCL,0.1861434162142773,0.6527098363998105,0.06820810824057766,0.017993131768946572,0.0064042395723976865,0.3323700238644028,0.020928792508216915,0.009761820756319694,0.11803938198375898,0.0474433624347489,0.16845326552974704,0.08288872702758307,1.0,0.21375148119663495,0.027577403219967996,1.0
x1_S4c_b1.bcDMPD,0.05545806595986557,1.0,0.03831608968596554,0.019791913071534547,0.0,0.20327057057747358,0.0,0.0,0.2978424216948875,0.05902308033239066,0.2888874968072211,0.057245755558292685,1.0,0.17804455783917902,0.024892718146866236,1.0
x1_S4c_b1.bcHRHH,0.14020718531973952,0.08924829731612906,0.0319780926336113,0.021112796083911527,0.0,0.37307660857658204,0.32084026013942324,0.0,0.6796430316328936,0.040667552869318634,0.030655505180763046,0.051092942014230924,1.0,0.10791927097601474,0.048875966623356804,1.0
x1_S4c_b1.bcFLTF,0.12138948481832805,0.714084566377957,0.05310795534204961,0.020116893990798433,0.0,0.23322750541332746,0.10401321960227307,0.0015677470530958207,0.4131162462825009,0.057358438885110254,0.29902907819152175,0.08313568332653619,1.0,0.22140956376935614,0.06307738204672926,1.0
x1_S4c_b1.bcGNLT,0.06875785172218125,1.0,0.03639951345702147,0.014669658292589512,0.0,0.28095992117856267,0.19661731785423098,0.0,0.32427187611729014,0.0609745670195181,0.4274187878100223,0.09760807676703286,1.0,0.28723103101408265,0.029058463516900803,1.0
x1_S4c_b1.bcGRWU,0.06555976845331876,0.0,0.03983250748374105,0.021024272560103807,0.0,0.25553442121823317,0.42394265350892885,0.0,0.3513566517419237,0.032250390485786096,0.08063309525386772,0.02530610145015095,1.0,0.04543149379543924,0.01595969965790153,1.0
x1_S4c_b1.bcGUOQ,0.05998068943648679,1.0,0.029904778254438696,0.0176716641268231,0.0,0.22742606128690754,0.001844726613464421,0.0,0.17313344174230028,0.0543794839355614,0.24671575293116146,0.06401407088840817,1.0,0.18250123326473386,0.02004703374911987,1.0
x1_S4c_b1.bcDXSZ,0.15114552842244086,1.0,0.032892763100973554,0.016648737078252675,0.0,0.36751959759481484,0.24357603202022227,0.014146032543032767,0.3531091987165771,0.05579548380131766,0.7106408431476839,0.09794308210920619,1.0,0.3688965604962991,0.03251006407598514,1.0
x1_S4c_b1.bcBFUG,1.0,1.0,0.06096690716005233,0.04488582813957914,0.19113740381941502,0.11132693186563326,0.20366320585351202,0.28332302636678786,0.0,1.0,1.0,1.0,0.33120115876036976,1.0,0.6334538166085673,1.0
x1_S4c_b1.bcICGN,0.2564727988426289,1.0,0.04281088242063736,0.026991854550406494,0.0,0.4519186668525987,0.0,0.013382641341403129,0.2783394581229259,0.04776239012874588,0.0,0.08812238471867517,0.6557705485104692,0.16831812560544382,0.0506023270703086,1.0
x1_S4c_b1.bcHPCX,0.9908414984869123,1.0,0.1559806246687961,0.1864222117597127,0.48497240912237227,0.5777125660048689,0.6181226359918996,0.47410325983080465,0.0,0.8718571811635838,1.0,1.0,1.0,1.0,0.7080712418591796,1.0
x1_S4c_b1.bcDRVX,0.053710619470231445,0.46826103734796065,0.027517861810986876,0.019869259594692854,0.0,0.3241270056512334,0.0,0.0,0.4464034397006479,0.041088532976348735,0.2781833198229971,0.05963615392562161,1.0,0.1065002801001422,0.020040379558277376,1.0
x1_S4c_b1.bcGECB,1.0,1.0,0.39625037723243395,0.9217372080534442,1.0,1.0,1.0,1.0,0.0,1.0,0.7165597818908516,1.0,0.1516720690839381,1.0,1.0,0.0
x1_S4c_b1.bcFZKE,0.08088607391475687,0.0,0.03156360740399936,0.02600784200617499,0.0,0.03845433094117626,0.1834423728308565,0.0,0.36860336680519207,0.08189735795785932,0.23654218181580738,0.04463514625884182,1.0,0.20862731947591662,0.027595319433777073,1.0
x1_S4c_b1.bcHBGX,0.8095831487968116,1.0,0.1675408394064683,0.14039455694098857,0.12324606707111024,0.21773907553572608,0.3915815428322484,0.29359529837050535,0.0,1.0,1.0,1.0,0.46223318657016477,1.0,0.4560113425899697,1.0
x1_S4c_b1.bcHFPR,0.07236154801288013,0.511917013630156,0.007134416635583731,0.03308452125249419,0.0,0.0,0.0,0.0,0.17491784327085758,0.05290901815571509,0.4795319988223635,0.050213274021887765,1.0,0.08454087490618255,0.01029536935829367,1.0
x1_S4c_b1.bcBTHV,1.0,1.0,0.20995463810453616,0.16827955714883455,0.1563811458400631,0.7602183387219654,0.06459999408519498,0.25503795805552437,0.0,1.0,1.0,1.0,0.43732101943791185,1.0,0.47152082702145703,0.5574388506354041
x1_S4c_b1.bcHFHL,0.14793095532634695,0.8789681035345546,0.023732074784248092,0.0216964599389798,0.0,0.49801638338832643,0.0,0.0,0.3070614232410982,0.05243570935659575,0.6873078693952392,0.06158705003766377,1.0,0.11799738361960013,0.030916526481507813,1.0
x1_S4c_b1.bcCEYF,0.045751942780326106,1.0,0.009401990124704622,0.012511111080272006,0.0,0.19674684474691392,0.0,0.0,0.5012309598575606,0.04436404395711253,0.10132328415381536,0.059982302359850095,1.0,0.0932792375294794,0.01818347006691933,1.0
x1_S4c_b1.bcFXHA,0.20689116879133043,0.3452754863561444,0.04020001682825323,0.018625639060097163,0.0,0.5196527410590909,0.056319366916316484,0.0,0.48562048011437564,0.03357710900127383,0.06811469012982663,0.05399345098807353,1.0,0.10037061508185544,0.04939111922691138,1.0
x1_S4c_b1.bcGOZZ,1.0,1.0,0.0856359966038845,0.236436301015346,1.0,0.41169934925611557,1.0,1.0,0.0,1.0,1.0,1.0,0.33985783670002073,1.0,1.0,0.5251784873709715
x1_S4c_b1.bcGYUX,0.9581092505034455,1.0,0.09724469408114081,0.16232346239890563,0.32957127609926873,0.4536916639974465,0.7151853257851161,0.4051551145575458,0.0,1.0,1.0,1.0,0.7792729009783721,1.0,0.5919818970685075,1.0
x1_S4c_b1.bcFYDG,0.04975436630720947,0.6699525524927555,0.03786601439528921,0.01736480358268141,0.0,0.31052131875174827,0.0,0.0,0.5591881864805227,0.0404895237633112,0.0021050395331618102,0.07868106827038505,1.0,0.13243654727657342,0.024599096313700896,1.0
x1_S4c_b1.bcHDVB,0.08233867734476026,0.0,0.04920139981421,0.021525550163861953,0.0,0.16378108456009643,0.03147831382575728,0.005587823919665022,0.24461984994035607,0.07325785011097631,0.16954933747602152,0.05124788222271475,1.0,0.1537398529797703,0.02137307478506395,1.0
x1_S4c_b1.bcHZSY,1.0,1.0,0.3300369591990041,0.8929418450885696,1.0,1.0,0.9404012505951017,1.0,0.0,0.8949600762579156,0.6500204854964841,1.0,0.14130782327437458,1.0,1.0,0.30115926220000494
x1_S4c_b1.bcBPOU,1.0,1.0,0.13418414162366119,0.5368563231073722,1.0,0.9567525328829986,1.0,1.0,0.0,1.0,1.0,1.0,0.21313233330861717,1.0,1.0,0.701205995562346
x1_S4c_b1.bcDMNL,0.1508115753789095,0.7357499719433408,0.038236226127260076,0.0181361862481255,0.0,0.34231309868113696,0.03957629004498275,0.0003851489373343033,0.5838598020898244,0.059079959520365176,0.3077290892155073,0.11044151326470329,1.0,0.22636972166172373,0.040971501389992004,1.0
x1_S4c_b1.bcBCWE,0.08073915123268745,0.35866856719754703,0.045114341593721054,0.0169164986093977,0.0,0.38152386876251126,0.040703364008566535,0.0,0.5112941918405702,0.03882898379169683,0.1127235439115434,0.05033100900611887,1.0,0.0908597566831945,0.027345028532379394,1.0
x1_S4c_b1.bcDESA,0.20417785536427477,0.421526095179545,0.04498196346992417,0.014586400170532948,0.0,0.4741247478066483,0.0,0.0,0.5298258663777545,0.028938919455139836,0.053900896288452786,0.08289665469977527,1.0,0.14189752411279163,0.0396241135077162,1.0
x1_S4c_b1.bcFMMY,0.07180815555119484,0.74862457941883,0.04100584895657992,0.020133735816714595,0.0,0.28287831338101616,0.0,0.0,0.2578849652357231,0.06261783812714102,0.20305839596517158,0.07669159433212237,1.0,0.3754979573632918,0.03232924215074174,1.0
x1_S4c_b1.bcBCHV,0.03832110481545438,0.0,0.017620505716744967,0.01015486060525002,0.0,0.27849705454829704,0.0,0.0,0.27968787301022524,0.041732764428538044,0.0,0.0316647085917456,1.0,0.08316799236615206,0.013726645420445565,1.0
x1_S4c_b1.bcBNWE,0.06770173094659399,1.0,0.029194234813820375,0.01968145987450298,0.0,0.20704507889650584,0.0,0.0024476266698833914,0.4669960233092944,0.05504561431773072,0.23918159328085445,0.05547786686339226,1.0,0.12126874178462123,0.014183798058344053,1.0
x1_S4c_b1.bcBLIX,0.04853310452363284,1.0,0.023321745149759255,0.018428044017088318,0.0,0.21733838417502235,0.0,0.0,0.4877675184351488,0.04221525217020289,0.3316096183347432,0.10393373472619004,1.0,0.17241480172343188,0.03100614744271835,1.0
x1_S4c_b1.bcHTVT,1.0,1.0,0.07384783911475588,0.1356539975511928,1.0,0.12992852537371763,1.0,1.0,0.0,1.0,1.0,1.0,0.5506661429154084,1.0,0.6661665727637366,0.5469007641993419
x1_S4c_b1.bcHQNS,0.10676878404224346,0.8521477002346226,0.06411889156604647,0.01631429395066623,0.0,0.2878596684433005,0.12086410549335333,0.0,0.25469407975436736,0.05951789433630347,0.21794985418406992,0.14936827578225842,1.0,0.26730134984975434,0.03305858665595574,1.0
x1_S4c_b1.bcIJUQ,0.06682266696849748,0.8985389813275312,0.03627304432296923,0.013801189328664993,0.0,0.17916892422111347,0.0,0.0,0.6587156892783448,0.041333021530910584,0.023858325016607663,0.056676969269933763,1.0,0.1436355255193386,0.018470738677007475,1.0
x1_S4c_b1.bcBXJQ,0.22018345797806957,1.0,0.041280532886138865,0.02369897060102553,0.0,0.4250623496630073,0.08494299781224686,0.0052908596012869675,0.330836080595597,0.04236321620352026,0.06707210101671404,0.06686945580758996,1.0,0.21798207375084255,0.03407230337248318,1.0
x1_S4c_b1.bcHWDS,0.05614826951887524,1.0,0.011879173871808209,0.02074803663682275,0.0,0.23051765402210161,0.011808292624847663,0.0,0.25075217504705216,0.04673814792217357,0.05095034733962484,0.07551668685078879,1.0,0.11370616019148208,0.026958126415330914,1.0
x1_S4c_b1.bcAPHL,0.06286741151443492,1.0,0.03914860026863921,0.01630712357202135,0.0,0.29254492781793,0.0,0.0,0.5370853007706102,0.046684045542842584,0.14898804515986583,0.13867957089497882,1.0,0.26233284783415584,0.02705318329725267,1.0
x1_S4c_b1.bcHNTG,0.0539459347112733,0.0,0.05196230110365023,0.03707347252877185,0.0,0.19503200719117159,0.029393869941264975,0.0,0.4776857424626159,0.05065079193916576,0.0,0.03264118910023059,1.0,0.0494841633929389,0.020593197401282112,1.0
x1_S4c_b1.bcBEML,1.0,1.0,0.30649118471513964,0.34916652152932737,0.731789918544242,0.4631206036948792,1.0,0.6488533033446546,0.0,1.0,1.0,1.0,0.7616507578579726,1.0,0.9657544384474097,1.0
x1_S4c_b1.bcFQMF,0.09618785469512965,0.790393881498446,0.030769644461405683,0.02314186702326547,0.0,0.2633422817138814,0.0,0.0,1.0,0.07110211435234454,0.1070838167312629,0.04886294130730198,1.0,0.0924556030585636,0.016720965193446992,1.0
x1_S4c_b1.bcDTQS,0.19143087285644556,1.0,0.05504954468024764,0.024331884901457945,0.0,0.13772678157155607,0.050564472413725844,0.026618306249232778,0.3840412605079285,0.14945202844796934,1.0,0.2741709643209484,1.0,1.0,0.043021597633506464,1.0
x1_S4c_b1.bcFTTO,0.09049651956327638,0.831261089319124,0.05095501631209661,0.017787354002430363,0.0,0.2584454943499801,0.1524181909189094,0.0,0.2736128502207832,0.04367750133856124,0.3025248609346914,0.06735278196411848,1.0,0.14377528193437292,0.026630092232319318,1.0
x1_S4c_b1.bcIJEZ,0.14909415250963826,0.6730753572348743,0.04888750842843361,0.010075907916816824,0.0,0.48650813550933253,0.0,0.0,0.7531034964039484,0.03188789156397917,0.0,0.03923035862858987,1.0,0.03760764431668232,0.03846915237386877,1.0
x1_S4c_b1.bcBOQL,0.07974044847334424,0.0,0.04182670378159568,0.014925863403893944,0.0,0.1647982763856759,0.05776092457579767,0.012988996438977477,0.16235179592942744,0.06079277914194232,0.06286325520818138,0.12166967788573346,1.0,0.0926980584952181,0.03252721562338071,1.0
x1_S4c_b1.bcHIGC,0.08104099104019283,0.9755250050988326,0.023845203157706,0.018336891236903685,0.0,0.2373108981119849,0.0,0.0,0.4929781261463156,0.06306231975250162,0.24961705131829764,0.03885677957540749,1.0,0.06117218497483593,0.017083817112997227,1.0
x1_S4c_b1.bcCGUU,1.0,1.0,0.26254950346972217,0.4508856415423524,1.0,0.5060496934893105,0.7663943908143036,1.0,0.0,1.0,1.0,1.0,0.22614238993693345,1.0,1.0,0.0
x1_S4c_b1.bcHFAB,1.0,1.0,0.12468382789233727,0.0897515347528017,1.0,0.0,1.0,0.7755668395403031,0.0,1.0,1.0,1.0,0.5491189222140376,1.0,0.4347698872491269,1.0
x1_S4c_b1.bcDVUH,0.08156573897418165,1.0,0.02620718416622644,0.01807809629928837,0.0,0.5844020355831613,0.0,0.0,0.4608247749662354,0.03497294038824244,0.16514293240871966,0.04704216369648658,1.0,0.15351503918718584,0.023736055316286687,1.0
x1_S4c_b1.bcGGDM,0.056263990245646524,0.48213450286667886,0.0449456817624336,0.027393828195240798,0.0,0.41641864000582596,0.0,0.0,0.45500190400897206,0.04389240464132941,0.16788037728234764,0.08646175984679388,1.0,0.23391241170455115,0.022226144006483227,1.0
x1_S4c_b1.bcHDMI,1.0,1.0,0.46396205101618454,1.0,1.0,1.0,0.7023382169369374,1.0,0.0,1.0,0.34459057330044723,1.0,0.08065748282383572,1.0,1.0,0.0
x1_S4c_b1.bcBEYN,0.06004047383046322,1.0,0.04655857056928854,0.01641252808703271,0.0,0.19122785907161477,0.0,0.0,0.07519201494375471,0.04642873184289103,0.46163748617817785,0.08927032133821383,1.0,0.3358942250529666,0.016525794404165756,1.0
x1_S4c_b1.bcCNDN,0.05201698385125082,1.0,0.022396825898192786,0.025622196421423177,0.0,0.26075043438092166,0.0,0.007108612464314822,0.34729965900447884,0.04464108251972518,0.1438865782502192,0.06496846820692156,1.0,0.1292385288030321,0.02123963396503952,1.0
x1_S4c_b1.bcEQJH,0.1286230704961889,0.0,0.06260199139821764,0.028006806332336372,0.0,0.18291806414149384,0.15957637945751452,0.0,0.4896730113293801,0.07529269461408264,0.26022920458989435,0.07934782376027168,1.0,0.13760727391633207,0.039115622902351765,1.0
x1_S4c_b1.bcDENP,0.25348352183316764,0.6792643174652288,0.05106549220021277,0.03311536291828611,0.0,0.40660275803084056,0.06842646209497635,0.04156844626916197,0.4641414781026013,0.05239680793054355,0.0,0.11967969638378188,0.5059053343288133,0.2372465634962843,0.05704059168049828,1.0
x1_S4c_b1.bcHSZA,0.10435686165137024,1.0,0.02302932683181359,0.014341320868201897,0.0,0.32775267890484716,0.0,0.02261856487767726,0.49971310028826277,0.06611747411222264,0.3016678739556097,0.09202334000244684,1.0,0.30258110896836254,0.025454862064251123,1.0
x1_S4c_b1.bcHHVL,0.1158872246746126,0.7789428425153216,0.033770961774364186,0.018743449592230246,0.0,0.4002791413587416,0.0,0.0,0.6124735776097602,0.04477719190548459,0.10876202103146583,0.06452625485169267,1.0,0.1682806244640477,0.03299937963309547,1.0
x1_S4c_b1.bcAJTY,0.10590781652378632,0.0,0.024803331861940007,0.012578676498565209,0.0,0.58389928560802,0.0,0.0,0.5968103426109341,0.051610753639284974,0.0,0.048594532775138595,1.0,0.06132510875899744,0.05914990216389891,1.0
x1_S4c_b1.bcESKU,0.1102620228754709,0.0,0.08609004386512381,0.015801117499556098,0.0,0.30398477150262326,0.5760982073105072,0.0,0.20103402984460228,0.04136046176684286,0.12330231146354367,0.1057992484923942,1.0,0.10786488275173257,0.025135969004226193,1.0
x1_S4c_b1.bcDFSW,1.0,1.0,0.1660425914192985,0.4405943849798292,1.0,0.8089690692031398,1.0,1.0,0.0,1.0,1.0,1.0,0.4061121751231066,1.0,0.7316947393184856,1.0
x1_S4c_b1.bcDYYP,1.0,1.0,0.6318894872113874,0.7904171762936414,1.0,0.8365896376565541,1.0,1.0,0.0,1.0,0.7239441646924586,1.0,0.18156306170922648,1.0,1.0,0.0
x1_S4c_b1.bcEJKQ,0.05287038089318479,1.0,0.036188828578800326,0.023131037347451033,0.0,0.08109069704353271,0.039731073563103646,0.0,0.09926338088649822,0.06225041741779408,0.15124005006500169,0.07933327194247577,1.0,0.273840931328814,0.027132802703857605,1.0
x1_S4c_b1.bcGTII,1.0,1.0,0.2590657949538283,0.3264312712200758,0.6604057974860054,0.7224854828733148,0.21902613278698807,0.6119126385343443,0.0,0.97205566294361,1.0,1.0,0.9553137875224965,1.0,0.8577209776757266,1.0
x1_S4c_b1.bcCVYC,1.0,1.0,0.05962202057099919,0.058743263553588256,0.08976632329870639,0.5381734100417949,0.0,0.20932420945673383,0.0,1.0,1.0,1.0,0.2944022727423363,1.0,0.3476319758949679,0.7211553712238089
x1_S4c_b1.bcFDNU,0.22236750775210348,1.0,0.07835591023570622,0.027926132513884167,0.07616765468281753,0.0,0.3818811118943454,0.17335121251948452,0.0,0.26568018700072965,1.0,0.7768691350659584,1.0,1.0,0.023257502893262987,1.0
x1_S4c_b1.bcEFQQ,0.04986341088938255,1.0,0.016183392547192293,0.01288382165291856,0.0,0.2223240218835962,0.0,0.0,0.521502499171455,0.04476218413530674,0.04836738343072583,0.1490180924926855,1.0,0.16516854902171618,0.020850117347286073,1.0
x1_S4c_b1.bcDWUL,0.1496078518583149,0.8983094876893265,0.05195205939300865,0.022599508106594175,0.0,0.24586044234346774,0.19099413785433528,0.025629399425186467,0.325609009746974,0.06912813393386719,0.7773568864324112,0.1310831325688368,1.0,0.37552048671998933,0.05858499084758844,1.0
x1_S4c_b1.bcHIUS,0.11664095711385267,0.0,0.02172572319913285,0.015984600536342954,0.0,0.5128883036168371,0.0,0.0,0.5576530991794935,0.04167113790972573,0.0,0.05108599256802117,1.0,0.04383038459376752,0.058849657760396835,1.0
x1_S4c_b1.bcGNFJ,0.06840302690693009,1.0,0.0305763319190384,0.015764141272457705,0.0,0.15824093108112683,0.0,0.0,0.6474088027968216,0.04641712299481724,0.05368197398320783,0.039040881610212935,1.0,0.09871539632026693,0.0222700734068342,1.0
x1_S4c_b1.bcGNJN,0.06634437978826764,1.0,0.04555990138495584,0.01511342530134947,0.0,0.30473096243640435,0.204979768481744,0.0006972217160213272,0.25445535483150705,0.042516916003721074,0.6289621411733674,0.14393939069843664,1.0,0.32195761854959876,0.02935005113194048,1.0
x1_S4c_b1.bcABMA,0.05864413878963032,0.2922553036536621,0.04254600323018112,0.021390269215065146,0.0,0.12556370993073787,0.11993061803703374,0.009440521357709964,0.37275780901006367,0.04521346001114698,0.44527062803615686,0.09303723717161605,1.0,0.19693228223549453,0.029761152772252997,1.0
x1_S4c_b1.bcDFNR,0.09187343378445582,1.0,0.02874366169217953,0.015413629094076094,0.0,0.2780208940531022,0.0,0.013277583165586582,0.2708629306231881,0.07650503967230785,0.6314489583682728,0.07633253446322527,1.0,0.3864816618432366,0.022964334353006887,1.0
x1_S4c_b1.bcANKX,0.13635508283879422,0.0,0.04752328235886869,0.029697326544727384,0.0,0.4718199104839726,0.0,0.0,0.2497676248474781,0.048865733900111015,0.18740203596508587,0.02500769803170631,1.0,0.09331579485066348,0.013844217858285797,1.0
x1_S4c_b1.bcHUPR,1.0,0.7652227772796754,1.0,1.0,1.0,0.9412262016827673,1.0,1.0,0.03657879708265159,1.0,0.5838786854456505,1.0,0.24338480924507197,1.0,1.0,0.0
x1_S4c_b1.bcALGG,0.1237922279568672,0.2588237838201372,0.05825644750953271,0.02229510831070675,0.0,0.2859139002486252,0.388451573872581,0.0,0.34717117575170875,0.07116519237241146,0.21361517442129263,0.11628553769061671,1.0,0.17371251935409143,0.043366343419099174,1.0
x1_S4c_b1.bcDFVF,0.48207940148117945,1.0,0.14087358876323042,0.07686851617152168,0.3004078260151706,0.2052974727740211,1.0,0.2541500610180435,0.16886215202618793,0.6199984285672794,1.0,0.8152014322911892,1.0,1.0,0.1763804863987303,1.0
x1_S4c_b1.bcHQNB,0.0737443806082039,1.0,0.026892206901419045,0.019367708622546553,0.0,0.24744493399319079,0.05142672162499166,0.00485827334839269,0.4224320423647906,0.054094179353329934,0.7216420792540098,0.09637548535213387,1.0,0.2616108230969066,0.026927096166963704,1.0
x1_S4c_b1.bcCRPU,0.05624574259403129,0.0,0.013212390872874596,0.023576900282890625,0.0,0.5158377047588082,0.0,0.0,0.130583318112376,0.03863027498296751,0.0,0.028164974782725297,1.0,0.034274089584648705,0.04529416242893975,1.0
x1_S4c_b1.bcFMQP,0.0465749551034373,0.8523993955390443,0.01842572679629061,0.021651394082146645,0.0,0.2409168747392302,0.0899083755696278,0.0,0.4045142742616173,0.042310892199895415,0.02242060257191121,0.0455778374184771,1.0,0.11177038822768151,0.020591285661658548,1.0
x1_S4c_b1.bcEUHN,0.17100442472421273,0.43010308729202285,0.05198988443202133,0.016103222454198048,0.0,0.3240623828223554,0.19433683576747138,0.003891840111046761,0.17920107318120404,0.031384920370041126,0.0,0.06495010969801764,0.9385171276985164,0.13919346080881642,0.05116171738912425,1.0
x1_S4c_b1.bcHPEV,0.06503037409296956,0.0,0.05201412612136013,0.012102622751063026,0.0,0.23835333523768606,0.23830902305981919,0.0,0.295044092744586,0.046493064887938286,0.018076178507417457,0.040480930556643716,1.0,0.07681446383753295,0.021302551553895172,1.0
x1_S4c_b1.bcGGIJ,0.04781135639316183,0.7647838253492778,0.006634454320645882,0.014234551395405876,0.0,0.18854531291422355,0.0105181107115931,0.0,0.3900678884068321,0.053728222060696065,0.12454901252565277,0.051010959815207715,1.0,0.09802994452189284,0.014111784910760716,1.0
